userid,probability
58417,0.0364387
58418,0.0329212
58419,0.03084286
58420,0.175445
58421,0.2821908
58422,0.4425538
58423,0.5080406
58424,0.4834218
58425,0.2425792
58426,0.06840954
58427,0.5984234
58428,0.18260938
58429,0.07101178
58430,0.2839204
58431,0.5140952
58432,0.02080846
58433,0.3081134
58434,0.7339842
58435,0.02850388
58436,0.03577942
58437,0.2635226
58438,0.803785
58439,0.2699928
58440,0.2993634
58441,0.4583528
58442,0.06164178
58443,0.4349512
58444,0.547693
58445,0.3939716
58446,0.6227842
58447,0.08182088
58448,0.631081
58449,0.4506492
58450,0.4967028
58451,0.05361562
58452,0.0749389
58453,0.4706584
58454,0.11596794
58455,0.06052524
58456,0.08395204
58457,0.4208542
58458,0.14331012
58459,0.01756288
58460,0.01894324
58461,0.7917594
58462,0.06024034
58463,0.03857872
58464,0.05808528
58465,0.24031
58466,0.1805534
58467,0.12139546
58468,0.3548654
58469,0.5720004
58470,0.1611704
58471,0.5248168
58472,0.05683322
58473,0.4551798
58474,0.7233334
58475,0.4703844
58476,0.7357372
58477,0.1817568
58478,0.2074012
58479,0.290654
58480,0.04247276
58481,0.6524512
58482,0.5030696
58483,0.0321004
58484,0.2990234
58485,0.14095752
58486,0.254337
58487,0.0274234
58488,0.5571044
58489,0.478007
58490,0.4431594
58491,0.0261761
58492,0.02910268
58493,0.1969452
58494,0.283345
58495,0.2354536
58496,0.2169836
58497,0.8495222
58498,0.1100578
58499,0.07445404
58500,0.04138824
58501,0.13494886
58502,0.04657386
58503,0.06458432
58504,0.641052
58505,0.8345974
58506,0.02256706
58507,0.09020608
58508,0.0469908
58509,0.7260012
58510,0.6959848
58511,0.2914272
58512,0.05974328
58513,0.3444566
58514,0.5869944
58515,0.802994
58516,0.7425398
58517,0.04336576
58518,0.05664186
58519,0.06123824
58520,0.02035382
58521,0.05064038
58522,0.07417768
58523,0.6329054
58524,0.05311148
58525,0.5180872
58526,0.0821216
58527,0.2799644
58528,0.312742
58529,0.07133298
58530,0.4908218
58531,0.040106
58532,0.03556552
58533,0.1924194
58534,0.3498064
58535,0.06696606
58536,0.2782668
58537,0.7269068
58538,0.4347562
58539,0.240943
58540,0.0957286
58541,0.06402218
58542,0.837274
58543,0.19011
58544,0.7493756
58545,0.2294018
58546,0.09843236
58547,0.03008028
58548,0.11987776
58549,0.4496718
58550,0.08116428
58551,0.2966814
58552,0.09853502
58553,0.1401507
58554,0.3434818
58555,0.1825374
58556,0.04440696
58557,0.04055442
58558,0.05182334
58559,0.2473612
58560,0.100414
58561,0.716076
58562,0.08915852
58563,0.180053
58564,0.01514664
58565,0.1100663
58566,0.05340632
58567,0.7463978
58568,0.3071746
58569,0.3849952
58570,0.5693558
58571,0.05568046
58572,0.09087058
58573,0.10293014
58574,0.12495612
58575,0.14473102
58576,0.02443284
58577,0.6471278
58578,0.02480408
58579,0.4813616
58580,0.4507978
58581,0.03144104
58582,0.04195688
58583,0.05328984
58584,0.1596736
58585,0.05956972
58586,0.5136478
58587,0.11400414
58588,0.11171914
58589,0.03003504
58590,0.143204
58591,0.04229874
58592,0.759679
58593,0.507956
58594,0.11690326
58595,0.0544944
58596,0.0284831
58597,0.03132234
58598,0.2356482
58599,0.06296032
58600,0.06324082
58601,0.2047032
58602,0.12283424
58603,0.09117938
58604,0.175367
58605,0.53242
58606,0.04519282
58607,0.05138864
58608,0.3788684
58609,0.7130852
58610,0.07271174
58611,0.4951268
58612,0.3878512
58613,0.37043
58614,0.5113588
58615,0.0493572
58616,0.1606676
58617,0.1350356
58618,0.7262902
58619,0.387871
58620,0.331103
58621,0.0373422
58622,0.13037354
58623,0.2151228
58624,0.05245998
58625,0.2399092
58626,0.279439
58627,0.0568856
58628,0.01710884
58629,0.08538186
58630,0.5498246
58631,0.08971432
58632,0.04927858
58633,0.03476784
58634,0.0292253
58635,0.12953838
58636,0.2890962
58637,0.10017404
58638,0.06993314
58639,0.244919
58640,0.2036826
58641,0.10206216
58642,0.5899546
58643,0.10672712
58644,0.1674292
58645,0.3197014
58646,0.2439286
58647,0.02519898
58648,0.01423466
58649,0.3645092
58650,0.02121548
58651,0.12564302
58652,0.1573716
58653,0.1749392
58654,0.1960318
58655,0.2937698
58656,0.09856882
58657,0.11672496
58658,0.4303948
58659,0.143125
58660,0.4659084
58661,0.5229316
58662,0.175563
58663,0.04610814
58664,0.181819
58665,0.2014372
58666,0.5467644
58667,0.2711228
58668,0.02204242
58669,0.0370499
58670,0.4148748
58671,0.08490802
58672,0.4157656
58673,0.07145834
58674,0.03725088
58675,0.2526108
58676,0.08824558
58677,0.6162764
58678,0.4921908
58679,0.2858744
58680,0.2220414
58681,0.7112906
58682,0.2089856
58683,0.0340019
58684,0.1031017
58685,0.13662418
58686,0.02329494
58687,0.05685028
58688,0.04778912
58689,0.04985292
58690,0.13055948
58691,0.4915628
58692,0.03714412
58693,0.07825416
58694,0.7831
58695,0.4400562
58696,0.3878486
58697,0.4882246
58698,0.08340586
58699,0.794274
58700,0.208737
58701,0.03109524
58702,0.06056634
58703,0.05509954
58704,0.1480868
58705,0.614823
58706,0.4593912
58707,0.4768688
58708,0.04731124
58709,0.4403566
58710,0.05129268
58711,0.185147
58712,0.5607672
58713,0.630241
58714,0.3700456
58715,0.672643
58716,0.04824922
58717,0.0239295
58718,0.1204699
58719,0.3449536
58720,0.4311624
58721,0.05894206
58722,0.08470372
58723,0.239513
58724,0.02976634
58725,0.04193542
58726,0.05582196
58727,0.1828862
58728,0.2539556
58729,0.0318728
58730,0.259145
58731,0.07188892
58732,0.10135278
58733,0.09567328
58734,0.11940996
58735,0.07726492
58736,0.423703
58737,0.2179796
58738,0.7003932
58739,0.858762
58740,0.3717582
58741,0.3119882
58742,0.03919672
58743,0.017388308
58744,0.0483414
58745,0.0232844
58746,0.428146
58747,0.0572179
58748,0.13600294
58749,0.4601434
58750,0.09826352
58751,0.0805275
58752,0.3321896
58753,0.3185686
58754,0.5326154
58755,0.3447418
58756,0.8013684
58757,0.06210214
58758,0.08335882
58759,0.11267606
58760,0.022582542
58761,0.5687382
58762,0.5713438
58763,0.4698794
58764,0.09364932
58765,0.1596764
58766,0.4967406
58767,0.07206908
58768,0.09457578
58769,0.0919969
58770,0.4884138
58771,0.3134082
58772,0.586262
58773,0.08140692
58774,0.64651
58775,0.07116694
58776,0.5338304
58777,0.10598728
58778,0.02423272
58779,0.63183
58780,0.06393622
58781,0.04079024
58782,0.06034914
58783,0.2559784
58784,0.06531578
58785,0.5678084
58786,0.07881922
58787,0.2049674
58788,0.7386626
58789,0.04964008
58790,0.01689438
58791,0.02051378
58792,0.0518449
58793,0.04421974
58794,0.1480076
58795,0.5204012
58796,0.5233832
58797,0.0315446
58798,0.585762
58799,0.13075532
58800,0.07403446
58801,0.09184084
58802,0.10021644
58803,0.4384896
58804,0.6971044
58805,0.04684284
58806,0.558169
58807,0.3396708
58808,0.459424
58809,0.4902936
58810,0.3372994
58811,0.06947434
58812,0.3981836
58813,0.6873648
58814,0.5970344
58815,0.0833168
58816,0.13328648
58817,0.06805884
58818,0.4037768
58819,0.3896422
58820,0.0544968
58821,0.6720668
58822,0.05576934
58823,0.0860773
58824,0.06963074
58825,0.4755618
58826,0.0441276
58827,0.02290094
58828,0.2265208
58829,0.12777098
58830,0.04563902
58831,0.3150636
58832,0.8466018
58833,0.4667328
58834,0.8031598
58835,0.2503776
58836,0.226063
58837,0.05820324
58838,0.0548728
58839,0.72004
58840,0.2481086
58841,0.05082676
58842,0.4600046
58843,0.76905
58844,0.12227046
58845,0.5524574
58846,0.05410702
58847,0.03627014
58848,0.3944362
58849,0.2709544
58850,0.02930474
58851,0.3187794
58852,0.08183484
58853,0.3422104
58854,0.3879868
58855,0.05291018
58856,0.5205216
58857,0.04412694
58858,0.04271766
58859,0.3029858
58860,0.7186524
58861,0.4980276
58862,0.2113932
58863,0.07761882
58864,0.264031
58865,0.06261404
58866,0.2433298
58867,0.334193
58868,0.3207764
58869,0.2987284
58870,0.02525706
58871,0.0746991
58872,0.01593592
58873,0.6226974
58874,0.05472042
58875,0.2322234
58876,0.802181
58877,0.3656626
58878,0.03257894
58879,0.5224458
58880,0.02601906
58881,0.09395194
58882,0.16553184
58883,0.04159256
58884,0.07035666
58885,0.2090824
58886,0.05397442
58887,0.1646936
58888,0.06099666
58889,0.6198356
58890,0.2118522
58891,0.275094
58892,0.01877936
58893,0.2410586
58894,0.0624884
58895,0.05243876
58896,0.4706832
58897,0.4190246
58898,0.2443096
58899,0.06619948
58900,0.6564858
58901,0.3723926
58902,0.429762
58903,0.10522096
58904,0.0475114
58905,0.4061052
58906,0.07392906
58907,0.09066286
58908,0.4094564
58909,0.4230074
58910,0.07624986
58911,0.679489
58912,0.13147164
58913,0.4441894
58914,0.11860336
58915,0.7056626
58916,0.5761202
58917,0.4820016
58918,0.04068484
58919,0.01723316
58920,0.70522
58921,0.11945238
58922,0.4733566
58923,0.2877044
58924,0.05255754
58925,0.2808962
58926,0.02674022
58927,0.04223546
58928,0.05736474
58929,0.4396946
58930,0.281152
58931,0.05422092
58932,0.12584734
58933,0.10514528
58934,0.06057382
58935,0.1787528
58936,0.3355424
58937,0.3547566
58938,0.0229288
58939,0.11943416
58940,0.4454042
58941,0.06575234
58942,0.1250192
58943,0.193814
58944,0.12773816
58945,0.1699084
58946,0.05469848
58947,0.513041
58948,0.3100924
58949,0.03538554
58950,0.6296662
58951,0.16946254
58952,0.10776102
58953,0.10894046
58954,0.3696976
58955,0.2875898
58956,0.04717978
58957,0.02720756
58958,0.5450266
58959,0.10847914
58960,0.6438376
58961,0.6095524
58962,0.1344668
58963,0.06889768
58964,0.5066924
58965,0.0475303
58966,0.409251
58967,0.09300956
58968,0.0466443
58969,0.03183452
58970,0.4880858
58971,0.02075174
58972,0.02057722
58973,0.709929
58974,0.3579026
58975,0.31695
58976,0.3829582
58977,0.5104624
58978,0.13831702
58979,0.4092796
58980,0.319871
58981,0.03705088
58982,0.6755988
58983,0.3401696
58984,0.653628
58985,0.7713064
58986,0.3334548
58987,0.2780186
58988,0.1477608
58989,0.702462
58990,0.10028238
58991,0.02154384
58992,0.03388788
58993,0.2040294
58994,0.2258762
58995,0.3808138
58996,0.2951414
58997,0.11281862
58998,0.4941924
58999,0.03607586
59000,0.05858492
59001,0.08030238
59002,0.590662
59003,0.6576538
59004,0.3187384
59005,0.16717616
59006,0.0270818
59007,0.16507388
59008,0.06388566
59009,0.16310524
59010,0.05854776
59011,0.6151202
59012,0.3311728
59013,0.2411866
59014,0.2729212
59015,0.02923908
59016,0.02686714
59017,0.1895468
59018,0.03365816
59019,0.3899678
59020,0.5634386
59021,0.05898288
59022,0.2068042
59023,0.4610778
59024,0.5004008
59025,0.6396904
59026,0.08291704
59027,0.0354612
59028,0.5006982
59029,0.03443454
59030,0.09588254
59031,0.3376398
59032,0.16033332
59033,0.11185232
59034,0.1155149
59035,0.5658552
59036,0.0334636
59037,0.4878268
59038,0.2319646
59039,0.4178092
59040,0.3237944
59041,0.360206
59042,0.08495674
59043,0.04381694
59044,0.07696848
59045,0.5854072
59046,0.02926442
59047,0.04236642
59048,0.7222024
59049,0.1937348
59050,0.2354522
59051,0.3060232
59052,0.4896688
59053,0.6767558
59054,0.04098546
59055,0.15326518
59056,0.6356724
59057,0.0650289
59058,0.06371282
59059,0.1501064
59060,0.5261714
59061,0.06660018
59062,0.06347434
59063,0.4233648
59064,0.3361704
59065,0.7784314
59066,0.08323628
59067,0.05257012
59068,0.0820652
59069,0.3306984
59070,0.06120824
59071,0.5676838
59072,0.04717518
59073,0.0839976
59074,0.422235
59075,0.03156426
59076,0.02914266
59077,0.228396
59078,0.5559208
59079,0.2029336
59080,0.5708402
59081,0.5373542
59082,0.1972032
59083,0.03743654
59084,0.11802854
59085,0.05039716
59086,0.17883204
59087,0.12942352
59088,0.03934672
59089,0.06690244
59090,0.13630568
59091,0.10185338
59092,0.06920982
59093,0.13312134
59094,0.14239058
59095,0.09261802
59096,0.5681706
59097,0.2009762
59098,0.12148074
59099,0.02420584
59100,0.5988726
59101,0.4459956
59102,0.2130006
59103,0.3390884
59104,0.2056818
59105,0.3782044
59106,0.5207164
59107,0.1302397
59108,0.593833
59109,0.6171014
59110,0.1468702
59111,0.8316546
59112,0.07293718
59113,0.08596844
59114,0.04816564
59115,0.04201266
59116,0.6110226
59117,0.01536058
59118,0.2530976
59119,0.6587222
59120,0.0383089
59121,0.2404198
59122,0.02892112
59123,0.5518806
59124,0.6007078
59125,0.6593174
59126,0.3004096
59127,0.0423545
59128,0.128771
59129,0.2789726
59130,0.4361174
59131,0.1207058
59132,0.04642028
59133,0.4045414
59134,0.030603
59135,0.02766558
59136,0.4325306
59137,0.490012
59138,0.5027624
59139,0.07466104
59140,0.10722936
59141,0.2789158
59142,0.61868
59143,0.14165932
59144,0.087999
59145,0.02705496
59146,0.3704226
59147,0.0346827
59148,0.08174552
59149,0.4351894
59150,0.2452946
59151,0.3922758
59152,0.05309048
59153,0.7627286
59154,0.3565086
59155,0.6407386
59156,0.08594074
59157,0.06766586
59158,0.01709952
59159,0.6842818
59160,0.11579312
59161,0.6592632
59162,0.0354868
59163,0.3719338
59164,0.29939
59165,0.4890334
59166,0.2291284
59167,0.3525792
59168,0.2782374
59169,0.12324614
59170,0.03057904
59171,0.5083586
59172,0.5111442
59173,0.600905
59174,0.4491348
59175,0.5919598
59176,0.5021008
59177,0.0261153
59178,0.3429578
59179,0.1201199
59180,0.4624086
59181,0.0268522
59182,0.854996
59183,0.7204592
59184,0.06482162
59185,0.201293
59186,0.07158992
59187,0.03773532
59188,0.04740408
59189,0.536213
59190,0.626935
59191,0.07229548
59192,0.4638524
59193,0.05012842
59194,0.1408612
59195,0.533939
59196,0.0785294
59197,0.2807382
59198,0.3491596
59199,0.3928142
59200,0.406401
59201,0.5050868
59202,0.7149064
59203,0.08007422
59204,0.27361
59205,0.0677638
59206,0.2283198
59207,0.06173732
59208,0.3322014
59209,0.6187944
59210,0.843957
59211,0.5266356
59212,0.6907098
59213,0.8126682
59214,0.0666372
59215,0.365274
59216,0.3829248
59217,0.7226116
59218,0.4992568
59219,0.08287364
59220,0.4584978
59221,0.06876004
59222,0.1923992
59223,0.12143264
59224,0.0336882
59225,0.3464784
59226,0.05672684
59227,0.3371266
59228,0.04042754
59229,0.5441218
59230,0.0261517
59231,0.43514
59232,0.6477074
59233,0.05464948
59234,0.02094334
59235,0.3386554
59236,0.03407266
59237,0.04936126
59238,0.6172966
59239,0.7236288
59240,0.21592198
59241,0.4359498
59242,0.04635976
59243,0.343663
59244,0.05184024
59245,0.5458056
59246,0.08596592
59247,0.6730852
59248,0.0409303
59249,0.04249786
59250,0.6256928
59251,0.7003152
59252,0.0536312
59253,0.6010332
59254,0.01746448
59255,0.04239428
59256,0.89051
59257,0.03954924
59258,0.6281276
59259,0.03562048
59260,0.4824084
59261,0.4614628
59262,0.02413644
59263,0.07059386
59264,0.4562176
59265,0.15789982
59266,0.5018312
59267,0.616088
59268,0.482631
59269,0.03557126
59270,0.06667224
59271,0.3501422
59272,0.2565068
59273,0.02977388
59274,0.2036822
59275,0.040222
59276,0.4872638
59277,0.443415
59278,0.5583866
59279,0.2065502
59280,0.5703576
59281,0.04315504
59282,0.5044042
59283,0.04281728
59284,0.03064236
59285,0.06397056
59286,0.7588454
59287,0.03547528
59288,0.3979228
59289,0.4129638
59290,0.724934
59291,0.0700245
59292,0.07152798
59293,0.713765
59294,0.0585383
59295,0.3788444
59296,0.04379766
59297,0.1552268
59298,0.03732902
59299,0.3563764
59300,0.10707678
59301,0.07756834
59302,0.03035126
59303,0.0611512
59304,0.7644562
59305,0.04868624
59306,0.3779142
59307,0.10791356
59308,0.4752842
59309,0.2452008
59310,0.03899352
59311,0.4180018
59312,0.04371016
59313,0.1223002
59314,0.3066062
59315,0.1943308
59316,0.15707384
59317,0.751731
59318,0.4578346
59319,0.3736298
59320,0.740885
59321,0.07479544
59322,0.2144752
59323,0.5364182
59324,0.4629234
59325,0.03655416
59326,0.311546
59327,0.1906116
59328,0.11527568
59329,0.0535774
59330,0.02254052
59331,0.02874018
59332,0.170323
59333,0.5383528
59334,0.7696128
59335,0.05646372
59336,0.5788838
59337,0.2506542
59338,0.2991226
59339,0.1465528
59340,0.289926
59341,0.4164828
59342,0.5126804
59343,0.368438
59344,0.5909254
59345,0.2818606
59346,0.06112796
59347,0.3461584
59348,0.5067232
59349,0.13102648
59350,0.7983314
59351,0.4079218
59352,0.4180076
59353,0.45756
59354,0.06882262
59355,0.0822846
59356,0.09391318
59357,0.7412042
59358,0.1917912
59359,0.02549464
59360,0.07865062
59361,0.0636736
59362,0.6592674
59363,0.8579664
59364,0.04102694
59365,0.21100526
59366,0.08326858
59367,0.7895806
59368,0.1049949
59369,0.1939366
59370,0.06037654
59371,0.4952522
59372,0.5578282
59373,0.08834202
59374,0.1784608
59375,0.3632224
59376,0.36145
59377,0.0622556
59378,0.1329931
59379,0.0740268
59380,0.05542934
59381,0.1620276
59382,0.424208
59383,0.04001218
59384,0.6216286
59385,0.3096958
59386,0.1725024
59387,0.8677572
59388,0.3466364
59389,0.04940146
59390,0.7371278
59391,0.1418432
59392,0.2235914
59393,0.825905
59394,0.01981596
59395,0.05273172
59396,0.04895284
59397,0.0936504
59398,0.7259666
59399,0.11712396
59400,0.01826334
59401,0.6797192
59402,0.2217134
59403,0.03807856
59404,0.1627928
59405,0.4577574
59406,0.10492778
59407,0.2518468
59408,0.4550534
59409,0.5890196
59410,0.05169726
59411,0.5494028
59412,0.1720371
59413,0.3180216
59414,0.11509574
59415,0.15146198
59416,0.5304188
59417,0.7212798
59418,0.1331536
59419,0.3558266
59420,0.460768
59421,0.2043656
59422,0.688199
59423,0.05613626
59424,0.4308562
59425,0.238532
59426,0.3656712
59427,0.02147048
59428,0.0659637
59429,0.06186366
59430,0.1501096
59431,0.15929156
59432,0.6803094
59433,0.743826
59434,0.4386482
59435,0.06077266
59436,0.02833224
59437,0.4385722
59438,0.06762162
59439,0.7430074
59440,0.06745308
59441,0.04883722
59442,0.0959643
59443,0.0818858
59444,0.02268738
59445,0.02310884
59446,0.09924114
59447,0.3444066
59448,0.13300332
59449,0.3489264
59450,0.12291086
59451,0.08197974
59452,0.3285014
59453,0.4288824
59454,0.7848108
59455,0.225104
59456,0.10485936
59457,0.04156726
59458,0.2726102
59459,0.180888
59460,0.4696754
59461,0.0453163
59462,0.6319872
59463,0.097276
59464,0.06646058
59465,0.0571746
59466,0.06303764
59467,0.0351563
59468,0.6192838
59469,0.10218918
59470,0.066836
59471,0.4251518
59472,0.05832204
59473,0.02034146
59474,0.2006948
59475,0.05161816
59476,0.3137934
59477,0.0818871
59478,0.5220982
59479,0.13013292
59480,0.04980406
59481,0.4755734
59482,0.6273908
59483,0.04094872
59484,0.3408826
59485,0.1564996
59486,0.1224586
59487,0.3820736
59488,0.2294074
59489,0.0283928
59490,0.251389
59491,0.6277618
59492,0.4985232
59493,0.03074556
59494,0.4702828
59495,0.6253808
59496,0.07501802
59497,0.3935504
59498,0.06397884
59499,0.164232
59500,0.3309126
59501,0.034487
59502,0.4790762
59503,0.06389538
59504,0.05851508
59505,0.4298996
59506,0.07047448
59507,0.4443746
59508,0.08505832
59509,0.07143792
59510,0.705977
59511,0.3972522
59512,0.1726084
59513,0.04319692
59514,0.02487516
59515,0.14404296
59516,0.06360346
59517,0.10553582
59518,0.2931626
59519,0.03278622
59520,0.4983444
59521,0.4477884
59522,0.669697
59523,0.7825098
59524,0.6311474
59525,0.4323056
59526,0.03990196
59527,0.3837952
59528,0.5770722
59529,0.671289
59530,0.1671156
59531,0.3924882
59532,0.663686
59533,0.709923
59534,0.05976724
59535,0.02512478
59536,0.5632306
59537,0.0403843
59538,0.4876478
59539,0.2970862
59540,0.4362116
59541,0.06962824
59542,0.3926306
59543,0.3776084
59544,0.3296656
59545,0.04698114
59546,0.3287882
59547,0.628775
59548,0.509675
59549,0.4166622
59550,0.1077972
59551,0.507128
59552,0.457734
59553,0.2012512
59554,0.2049398
59555,0.6854034
59556,0.02707198
59557,0.03649024
59558,0.05470196
59559,0.4118782
59560,0.06163834
59561,0.3941036
59562,0.2673096
59563,0.1820708
59564,0.16976448
59565,0.03797258
59566,0.5212358
59567,0.0380929
59568,0.04932142
59569,0.3947618
59570,0.5918346
59571,0.05847682
59572,0.162557
59573,0.0653134
59574,0.2959768
59575,0.2479062
59576,0.04093554
59577,0.547038
59578,0.03477688
59579,0.4604804
59580,0.499448
59581,0.01489744
59582,0.053082
59583,0.2101264
59584,0.697184
59585,0.03543908
59586,0.300692
59587,0.4251856
59588,0.0463424
59589,0.03953218
59590,0.06129812
59591,0.7588158
59592,0.04603646
59593,0.0657948
59594,0.2185042
59595,0.6432848
59596,0.3549328
59597,0.405611
59598,0.03237736
59599,0.3190098
59600,0.4449192
59601,0.1546952
59602,0.3728806
59603,0.408858
59604,0.02864668
59605,0.8492108
59606,0.0276369
59607,0.5213068
59608,0.02785886
59609,0.3781684
59610,0.09600748
59611,0.859942
59612,0.1534104
59613,0.6529354
59614,0.12958558
59615,0.3021148
59616,0.653005
59617,0.04349256
59618,0.2058544
59619,0.11764056
59620,0.03092364
59621,0.0504976
59622,0.665214
59623,0.279545
59624,0.02445188
59625,0.11946006
59626,0.1409122
59627,0.5104072
59628,0.07349418
59629,0.09112322
59630,0.0790975
59631,0.4799598
59632,0.311383
59633,0.13753606
59634,0.09699866
59635,0.03241572
59636,0.1937534
59637,0.2734004
59638,0.03870954
59639,0.6205686
59640,0.10133238
59641,0.6625108
59642,0.02167488
59643,0.4940442
59644,0.0540849
59645,0.2378568
59646,0.2468286
59647,0.11971172
59648,0.0484266
59649,0.1488126
59650,0.07332194
59651,0.3670456
59652,0.120049
59653,0.13579846
59654,0.02211318
59655,0.332464
59656,0.12169386
59657,0.3460036
59658,0.10566438
59659,0.3259892
59660,0.5850822
59661,0.11242236
59662,0.09227826
59663,0.1830576
59664,0.588576
59665,0.04139178
59666,0.0602133
59667,0.1661366
59668,0.5413844
59669,0.8012806
59670,0.1075338
59671,0.4853356
59672,0.06609442
59673,0.0387056
59674,0.09446506
59675,0.0978993
59676,0.297747
59677,0.5755742
59678,0.06340334
59679,0.4089112
59680,0.1689152
59681,0.04345364
59682,0.5654864
59683,0.0854825
59684,0.05808428
59685,0.03722412
59686,0.0414432
59687,0.2827156
59688,0.06394614
59689,0.4802046
59690,0.4243812
59691,0.4300246
59692,0.5963312
59693,0.04203504
59694,0.09803068
59695,0.10684838
59696,0.10870052
59697,0.03613482
59698,0.3063296
59699,0.08032656
59700,0.04124564
59701,0.06541354
59702,0.1530174
59703,0.03579474
59704,0.5224872
59705,0.5675298
59706,0.4817528
59707,0.03080696
59708,0.07611334
59709,0.1581408
59710,0.05122478
59711,0.07514962
59712,0.153252
59713,0.1615506
59714,0.1739252
59715,0.09075158
59716,0.017594054
59717,0.4132598
59718,0.03957416
59719,0.5100646
59720,0.09807518
59721,0.08471948
59722,0.5908298
59723,0.2824378
59724,0.489868
59725,0.04213186
59726,0.09471754
59727,0.11573092
59728,0.3918186
59729,0.2005874
59730,0.06685408
59731,0.4026834
59732,0.13018588
59733,0.14461588
59734,0.1842974
59735,0.2471866
59736,0.20454
59737,0.02045864
59738,0.6513178
59739,0.04079674
59740,0.4815496
59741,0.4365156
59742,0.11150708
59743,0.598683
59744,0.08854732
59745,0.7102348
59746,0.7124344
59747,0.4547892
59748,0.1063903
59749,0.1534434
59750,0.5076568
59751,0.3554356
59752,0.10750642
59753,0.0884604
59754,0.6317738
59755,0.702765
59756,0.1711588
59757,0.12525752
59758,0.06894304
59759,0.212966
59760,0.7567074
59761,0.11791252
59762,0.06506242
59763,0.03280762
59764,0.528844
59765,0.340313
59766,0.02492584
59767,0.4039556
59768,0.2541162
59769,0.5544652
59770,0.3056458
59771,0.3942374
59772,0.5168156
59773,0.02096556
59774,0.12874644
59775,0.7744086
59776,0.04241572
59777,0.08125122
59778,0.0339981
59779,0.4834982
59780,0.2732204
59781,0.1614242
59782,0.3924398
59783,0.5467532
59784,0.1531132
59785,0.11774642
59786,0.08855464
59787,0.11738748
59788,0.4577534
59789,0.1887482
59790,0.1552918
59791,0.1011403
59792,0.234145
59793,0.3577144
59794,0.04082486
59795,0.11698454
59796,0.7315874
59797,0.4748234
59798,0.09134014
59799,0.06197364
59800,0.09421392
59801,0.02071334
59802,0.1883756
59803,0.09512788
59804,0.4572702
59805,0.5365246
59806,0.549246
59807,0.445695
59808,0.0287294
59809,0.5373518
59810,0.04313864
59811,0.5740128
59812,0.5023498
59813,0.02610616
59814,0.5341148
59815,0.07068764
59816,0.07706084
59817,0.432315
59818,0.3052928
59819,0.165494
59820,0.02825296
59821,0.4206608
59822,0.12568868
59823,0.613186
59824,0.338097
59825,0.4157982
59826,0.5622584
59827,0.4651396
59828,0.7521842
59829,0.3964704
59830,0.3620962
59831,0.2348558
59832,0.176467
59833,0.0859304
59834,0.2457548
59835,0.10393452
59836,0.08027488
59837,0.2847546
59838,0.5442688
59839,0.2813098
59840,0.0932067
59841,0.04441638
59842,0.6535532
59843,0.2743846
59844,0.8435152
59845,0.07392572
59846,0.6096412
59847,0.02918968
59848,0.07909576
59849,0.10345764
59850,0.03260192
59851,0.5678826
59852,0.2053882
59853,0.5242706
59854,0.07065188
59855,0.5282832
59856,0.2155004
59857,0.02110048
59858,0.2167308
59859,0.0431596
59860,0.3670172
59861,0.20412116
59862,0.313911
59863,0.2250352
59864,0.2698218
59865,0.6386982
59866,0.05622694
59867,0.629226
59868,0.05060538
59869,0.3345386
59870,0.1500296
59871,0.4216942
59872,0.3422932
59873,0.1804094
59874,0.4258866
59875,0.05364396
59876,0.2617916
59877,0.4749746
59878,0.6190832
59879,0.245791
59880,0.7764958
59881,0.4016272
59882,0.2969176
59883,0.4872222
59884,0.5904302
59885,0.1748422
59886,0.09361042
59887,0.7969738
59888,0.1776862
59889,0.05975296
59890,0.4737852
59891,0.3167726
59892,0.6652816
59893,0.2549602
59894,0.5839556
59895,0.7173786
59896,0.10300992
59897,0.270877
59898,0.06130238
59899,0.6762872
59900,0.0951738
59901,0.3610616
59902,0.3410222
59903,0.07529704
59904,0.505033
59905,0.4544016
59906,0.4477604
59907,0.05579876
59908,0.523755
59909,0.4287732
59910,0.7085022
59911,0.6537418
59912,0.05682622
59913,0.4527988
59914,0.6349176
59915,0.03914716
59916,0.06662688
59917,0.03857476
59918,0.2614028
59919,0.6032286
59920,0.4777946
59921,0.2105626
59922,0.10299108
59923,0.5788964
59924,0.4902862
59925,0.06806408
59926,0.5320272
59927,0.2141178
59928,0.06528318
59929,0.6565698
59930,0.2761584
59931,0.10587048
59932,0.4915898
59933,0.5604562
59934,0.08302434
59935,0.230532
59936,0.5514616
59937,0.255692
59938,0.067207
59939,0.10287562
59940,0.5951792
59941,0.2920242
59942,0.2999242
59943,0.3453226
59944,0.5290316
59945,0.3304494
59946,0.12482478
59947,0.7799098
59948,0.03420958
59949,0.04703448
59950,0.3438744
59951,0.05430924
59952,0.617996
59953,0.03402414
59954,0.06448902
59955,0.4171088
59956,0.15947
59957,0.7862176
59958,0.2688022
59959,0.07587328
59960,0.3695678
59961,0.0852984
59962,0.03739886
59963,0.3240852
59964,0.02774214
59965,0.4817708
59966,0.1950934
59967,0.04813482
59968,0.3863044
59969,0.1504139
59970,0.7224594
59971,0.02334458
59972,0.05835422
59973,0.2603342
59974,0.4181258
59975,0.0440764
59976,0.0593549
59977,0.6327726
59978,0.0502361
59979,0.549532
59980,0.2872984
59981,0.6829362
59982,0.03603416
59983,0.20042642
59984,0.1900502
59985,0.02205804
59986,0.0295165
59987,0.05589874
59988,0.3288924
59989,0.0779925
59990,0.04542008
