43991,2,2,3,1,3
20278,1,3,4,3,4
26732,1,4,3,3,2
29671,2,2,3,3,1
2383,1,2,3,3,1
33043,1,2,3,1,3
14136,1,2,4,2,2
52463,1,2,2,1,4
42434,1,2,4,1,4
14746,1,2,2,1,3
211,1,2,3,3,1
37108,1,2,2,1,1
41680,1,4,4,3,1
45610,1,2,4,1,1
46371,2,2,3,3,1
49367,1,2,3,1,3
386,1,2,3,3,2
1420,1,2,4,3,2
14137,1,2,3,1,3
4994,2,2,3,3,3
212,1,2,3,3,3
18430,1,4,4,1,4
47133,2,2,4,3,1
13542,1,3,3,3,2
37109,1,3,4,3,2
3257,1,3,4,2,2
47871,1,4,3,3,1
1872,1,2,2,3,1
55383,1,2,4,4,4
125,1,2,3,1,3
50041,1,2,3,3,3
22624,2,2,3,3,3
36309,1,4,4,3,2
21353,1,2,3,3,2
22625,1,2,3,3,1
24877,1,2,2,1,4
126,1,2,3,1,4
6041,0,3,3,1,1
30681,1,2,3,3,1
33044,2,4,4,1,1
25406,1,2,4,3,4
47134,2,2,3,1,1
16724,1,3,4,1,2
21774,1,3,4,3,1
17466,1,2,3,3,3
28617,0,4,4,1,2
8991,1,2,3,1,1
2733,1,3,4,3,1
21775,1,2,3,1,1
30213,1,3,2,3,3
5278,1,2,3,1,4
37894,1,4,4,3,3
13314,1,3,4,3,1
12302,2,2,3,1,2
32399,2,2,3,3,2
53009,1,4,4,1,1
17467,1,3,4,1,2
387,1,2,3,3,3
44862,1,2,3,3,1
40852,1,3,2,3,4
7806,2,2,2,3,1
4422,1,3,3,3,1
51889,2,2,3,3,4
38622,1,2,3,3,4
55384,1,2,2,1,2
9570,1,2,3,1,3
19140,1,2,4,1,1
2547,1,2,3,1,4
16061,1,2,2,1,1
16725,1,2,4,1,1
35462,1,2,4,1,4
39303,1,4,4,1,3
9854,1,3,2,3,1
28618,1,2,3,1,2
38623,1,2,3,3,3
4995,1,2,4,2,3
45611,1,1,1,1,1
19639,1,2,3,3,2
5579,1,2,4,3,2
20279,2,2,2,1,1
19141,1,2,3,3,4
31247,1,2,4,3,1
22626,0,2,3,3,2
54453,1,3,3,3,1
35463,1,2,4,1,3
54454,0,2,4,3,1
5424,1,3,2,1,2
2643,1,3,2,3,1
4996,1,2,4,3,2
14747,1,2,4,3,4
20918,2,2,4,3,4
933,1,3,4,1,3
25407,1,2,3,1,1
43149,1,2,3,1,1
2488,1,2,2,1,1
38624,1,4,3,3,1
6613,1,2,4,1,2
10710,1,2,3,1,4
22627,1,2,3,1,1
54848,1,2,3,2,1
24001,1,2,4,3,4
44863,1,3,4,3,1
6376,1,2,3,1,3
19640,1,2,4,1,3
53562,1,3,3,3,1
17468,1,4,4,2,3
47872,2,2,2,2,2
1151,1,2,3,3,2
10106,2,3,2,3,1
35464,1,2,3,1,1
504,1,2,2,1,4
53563,1,2,3,3,1
13543,1,2,3,2,3
51890,1,2,4,1,4
31248,1,2,3,3,1
33629,1,2,3,3,1
5425,1,2,4,3,1
42435,2,2,4,1,2
40090,1,3,3,1,4
1421,1,2,3,1,4
19641,1,2,3,3,3
40091,1,2,4,3,4
26179,1,2,4,3,3
25408,1,2,4,2,2
25409,1,2,4,3,2
20919,1,2,3,1,3
7159,1,2,3,1,1
8775,1,2,4,1,1
1042,1,2,2,4,1
13764,2,2,4,1,3
16726,1,4,4,3,2
36310,1,2,2,3,4
37895,1,3,3,3,1
16727,1,2,4,3,2
36311,0,2,3,1,4
19142,1,2,4,1,2
35465,1,2,4,3,2
31858,1,4,4,1,2
6844,2,2,4,1,4
41681,1,2,3,1,3
53564,1,2,2,2,1
20280,1,2,3,1,3
8023,1,2,4,1,1
19143,1,4,2,1,1
1732,1,2,2,2,1
45612,2,2,4,3,3
44864,1,2,4,1,3
44865,1,4,4,1,4
8546,1,2,4,1,4
40853,0,2,4,1,4
1733,1,2,4,1,3
6042,1,2,4,1,2
21354,1,2,4,1,4
3984,1,2,3,1,3
26733,2,2,3,3,1
21776,1,2,4,1,2
45613,1,2,4,3,1
36312,1,2,4,3,1
17469,1,2,4,3,1
54455,1,4,4,1,4
27358,1,2,2,3,1
5580,2,3,4,1,1
127,1,2,4,3,4
3621,1,2,3,3,1
47135,1,2,4,3,1
25410,1,2,4,3,2
27359,2,3,3,2,1
26180,1,2,4,2,4
6845,1,2,3,1,3
29672,1,2,4,1,4
48666,1,2,4,1,3
15636,1,2,3,1,3
14138,1,3,3,3,1
15637,1,2,3,1,3
36313,1,2,4,3,1
5581,1,2,2,1,1
13544,1,2,4,1,2
49368,1,2,4,3,1
1043,1,2,4,1,4
52464,1,2,2,1,2
47873,1,2,4,1,4
26181,1,3,4,3,1
26734,1,2,3,3,1
16728,1,2,4,1,4
19642,1,2,2,3,1
35466,1,4,3,3,4
5541,1,2,3,2,1
13545,1,4,3,3,2
2336,1,2,4,1,2
41682,1,2,3,1,3
37110,1,2,4,1,4
53010,1,2,3,1,4
5279,1,2,2,1,4
19643,1,2,3,2,2
12673,1,4,4,3,4
19644,1,4,4,3,2
18431,1,2,2,1,3
32400,1,2,4,1,2
34163,2,2,3,3,1
37111,1,4,2,3,3
19144,1,2,4,1,1
33630,1,4,3,3,2
31249,2,4,4,1,4
43150,1,2,3,2,2
9571,1,2,4,2,4
37896,1,2,4,3,2
3123,1,2,2,1,3
11388,1,2,2,1,1
42436,1,3,3,3,1
15638,1,2,2,3,4
55385,1,2,3,3,2
14748,1,4,3,1,3
17470,1,2,4,2,3
40854,1,2,3,3,3
3985,1,2,3,1,1
1988,1,2,3,1,3
10711,1,2,4,1,3
25411,1,4,4,3,2
14749,1,2,3,3,1
13765,2,2,4,3,4
42437,1,3,3,3,3
46372,1,2,2,3,1
9855,1,3,3,3,4
36314,1,2,3,2,4
34164,1,2,4,2,2
1989,1,3,3,1,4
34799,1,2,4,1,1
388,1,2,3,1,4
54456,1,2,3,3,1
46373,1,2,4,1,2
14750,1,3,4,3,2
31250,1,2,3,1,3
53011,1,2,3,1,4
16729,1,2,2,3,1
20281,2,4,2,1,3
47874,1,2,4,1,4
45614,1,2,2,3,2
17471,1,2,4,2,2
1990,1,2,4,3,1
10107,1,3,4,3,2
1580,1,2,3,2,1
43151,2,2,3,3,2
15639,1,2,4,1,3
50042,1,4,4,1,3
25263,1,2,4,3,1
25412,1,2,2,3,1
34800,1,2,4,1,4
1734,1,2,3,1,2
1422,1,4,3,1,2
44866,1,2,3,3,3
9377,1,2,3,1,1
13016,1,2,3,2,3
3085,1,2,4,1,3
36315,1,2,1,1,1
41683,1,2,3,4,1
24002,1,3,3,3,2
709,1,2,3,1,3
25413,1,2,2,2,1
3258,2,4,3,2,1
2337,1,2,3,1,1
3386,2,2,3,1,3
389,2,2,3,1,2
37897,1,2,4,1,4
8547,1,2,4,3,4
21777,1,4,3,3,3
6985,1,2,3,2,1
20920,1,2,3,1,1
6614,1,2,3,3,3
11146,1,2,4,3,4
17472,1,2,3,3,2
14751,1,2,3,1,1
3052,1,2,4,3,1
16730,1,3,4,3,2
49369,2,2,4,1,2
47875,1,2,4,1,4
4270,2,2,4,3,2
23822,1,3,2,2,1
13017,1,2,3,2,2
8259,1,2,3,3,1
55386,1,3,3,3,3
1735,1,3,4,3,2
33631,1,2,4,3,2
29673,1,4,4,3,2
40092,1,2,4,1,4
18432,1,2,4,1,3
47876,1,2,4,1,2
3622,1,4,2,3,1
52465,1,2,3,1,1
8548,1,3,4,3,2
17473,2,3,3,2,2
14752,2,2,4,3,3
8024,1,2,3,1,1
16731,1,2,4,3,1
54054,2,2,4,3,4
2129,1,2,4,3,1
50043,1,2,3,2,4
31251,1,2,3,1,2
54849,1,2,2,3,1
54055,1,2,4,3,2
26182,1,2,3,1,2
16732,1,2,4,3,4
49370,1,2,4,4,1
1044,1,2,3,1,3
829,1,2,4,1,2
13315,2,2,4,3,1
19145,1,2,4,1,3
28051,1,2,4,2,2
37898,2,2,4,3,1
2806,1,2,3,3,1
47877,1,3,3,3,3
41684,1,2,2,1,4
53565,1,2,3,1,1
4136,1,3,4,3,3
6615,1,2,4,1,4
28619,1,2,2,3,1
25414,1,2,4,1,2
20921,1,2,3,1,2
19146,1,3,3,3,2
2931,1,2,4,1,3
30682,1,4,4,1,4
25415,1,2,3,3,1
12674,1,4,2,1,1
48667,1,4,4,1,2
3623,1,2,4,1,3
5582,1,2,2,3,2
37899,2,2,4,2,1
14753,1,2,3,1,3
52466,1,2,4,3,4
1873,1,4,4,1,3
11147,1,2,3,2,1
7807,1,2,2,1,1
13316,1,2,3,1,1
17474,1,2,2,1,4
17475,1,2,2,1,3
14526,1,2,2,4,1
29674,1,2,3,1,2
17476,1,2,4,3,1
4997,1,2,4,1,2
21355,2,2,4,3,1
3387,1,2,4,3,1
54850,1,2,3,3,4
1152,1,2,4,3,2
11389,1,2,4,3,4
29187,1,2,4,1,3
45615,2,4,4,3,2
32401,2,2,2,3,2
10335,1,3,3,3,4
16733,1,4,3,3,4
22628,1,2,3,1,2
37112,1,2,2,3,1
18433,1,4,4,1,4
9196,1,3,3,3,2
1581,2,2,3,3,1
4553,1,4,4,3,3
3053,2,3,3,3,1
18434,1,2,3,3,1
8260,1,2,4,3,2
52467,2,2,3,1,1
25416,1,2,3,2,4
29,1,4,3,1,2
31252,1,2,3,1,4
34801,1,4,3,3,3
48668,1,2,2,1,3
49371,2,3,3,1,1
14754,1,3,3,3,1
54056,1,2,2,3,1
54851,1,2,4,1,4
26183,1,2,4,1,2
54457,1,4,4,1,4
8776,1,2,4,1,4
13317,1,2,3,3,4
54852,1,4,3,3,2
21356,1,2,2,1,2
22629,1,4,4,1,2
18435,1,4,4,4,1
2689,1,2,2,2,1
390,1,3,3,3,1
54458,1,2,2,3,1
5136,1,2,4,3,4
34802,1,2,3,1,1
1736,1,2,4,1,2
41685,1,3,4,3,3
2932,1,2,4,3,3
54853,2,2,4,3,1
31253,1,2,3,1,1
7160,1,2,3,4,3
2598,1,2,4,1,3
30214,1,4,2,1,2
14755,1,4,3,1,1
54459,1,2,3,3,4
52468,1,2,3,3,3
3207,1,2,3,1,1
37113,1,3,4,3,4
1582,1,2,3,2,1
47136,1,2,3,3,2
2690,1,2,4,1,1
32402,1,2,4,2,1
47878,1,2,4,1,1
19147,1,3,3,3,3
40093,1,2,2,4,1
37114,1,2,4,2,2
24003,1,2,2,1,3
1991,1,2,3,1,3
22630,1,2,4,1,3
5137,1,3,2,1,1
53566,1,2,4,3,4
6616,1,2,4,3,1
37115,2,2,4,1,2
934,1,2,4,1,2
37116,1,2,3,3,4
34803,1,2,3,1,2
28620,1,2,3,3,1
2982,2,2,3,3,1
5860,1,2,4,3,3
18436,1,2,4,3,1
2489,1,4,2,1,1
36316,1,2,3,3,4
42438,1,2,2,2,1
27168,1,2,4,3,4
36317,1,3,4,3,4
53012,1,2,4,3,2
1874,2,2,3,1,1
8992,2,3,4,3,1
6377,1,2,2,3,1
26184,1,3,3,3,4
16062,1,2,4,3,2
17477,1,3,3,3,1
17478,1,3,3,1,4
21778,1,2,3,3,2
33632,1,3,4,3,3
20282,1,2,4,3,4
40094,1,2,3,2,2
24004,1,2,3,1,4
15640,1,2,3,3,4
4998,1,2,3,3,4
37900,1,2,4,3,1
28052,1,3,3,3,1
49372,1,2,2,2,2
3624,1,2,2,3,4
34165,1,2,3,2,1
3259,2,3,4,3,1
52469,1,2,4,1,1
52470,1,2,2,2,3
37117,2,2,3,2,1
15641,1,2,4,2,2
9856,2,2,2,1,3
1875,1,2,4,1,2
14756,1,3,2,1,3
53567,1,2,3,3,4
2933,1,3,4,1,1
6986,1,2,3,1,3
1737,1,2,3,1,2
31859,1,2,4,1,2
31254,1,2,4,1,4
37901,1,3,4,3,2
53013,0,2,3,3,3
25417,1,2,3,1,3
3260,2,2,2,3,1
12303,0,0,0,0,0
29675,1,2,4,3,2
47879,2,3,4,3,4
54854,1,2,3,1,1
29676,2,2,4,3,4
36318,1,2,4,1,3
35467,1,2,4,3,4
14757,1,4,3,2,1
2734,1,2,4,3,1
54460,1,2,3,1,3
45616,1,2,4,3,2
24005,1,3,4,1,1
33045,1,3,3,3,2
46374,1,2,4,3,2
3821,2,2,2,1,1
15642,2,2,2,3,3
40095,1,2,4,1,2
3625,1,2,3,2,1
2417,1,4,3,3,1
608,2,2,4,3,2
35468,1,2,2,1,2
32403,1,2,3,3,1
35469,1,2,3,2,4
22631,1,2,4,1,2
21357,1,2,2,1,1
31860,1,2,4,3,2
6617,1,2,4,1,2
6846,1,2,4,3,2
45617,1,3,4,3,3
52471,1,2,2,3,1
10712,1,2,3,1,4
13018,1,2,2,3,1
28621,1,2,4,1,2
45618,1,2,2,3,1
26735,1,2,4,3,4
21779,1,4,4,3,3
9572,1,2,4,1,4
37118,1,2,2,3,1
31861,1,2,3,1,1
9573,2,2,3,1,4
47137,1,2,4,1,2
28622,1,2,2,1,1
35470,1,2,3,1,1
1153,1,2,3,1,3
2983,1,2,2,2,2
19645,1,2,2,3,1
7161,1,2,3,1,2
47880,1,2,4,2,2
1285,1,2,2,3,2
19646,1,2,3,3,2
15643,1,2,4,3,4
2644,1,2,3,1,1
3822,1,2,3,3,3
5861,1,2,4,3,4
1154,1,2,4,1,4
52472,1,2,4,1,1
48669,2,2,3,1,3
19647,1,2,4,3,2
50044,1,4,4,3,2
52473,1,2,4,3,3
45619,1,2,4,1,4
34804,1,2,4,3,4
27360,1,3,3,4,2
43992,1,2,2,3,1
14758,1,2,4,1,2
1992,1,2,2,1,2
33046,1,4,2,3,3
20922,1,4,2,3,1
35471,1,2,2,1,4
4137,2,2,3,1,1
13766,1,2,1,2,1
22632,2,2,3,1,3
35472,1,2,4,1,4
3986,1,2,3,3,1
22633,0,4,3,1,3
28623,1,3,2,3,1
15644,2,2,4,3,1
21358,1,4,4,1,4
4999,1,2,2,3,1
34805,1,2,3,2,1
7563,1,2,3,2,4
23823,1,2,4,1,4
1876,1,2,4,1,4
17479,1,2,4,3,3
4423,1,4,3,3,2
1423,1,2,3,1,1
4554,1,2,3,1,4
14139,1,2,4,3,2
18437,2,2,3,3,1
48670,1,2,4,1,2
1877,1,2,4,3,2
43152,1,3,4,3,4
31862,2,2,4,3,1
47138,2,2,4,3,1
47139,1,2,3,3,1
16734,1,4,4,1,2
18438,1,2,3,3,4
8993,1,2,2,3,1
9378,1,2,3,3,1
31255,1,3,4,3,2
47881,1,2,4,1,3
13546,2,3,2,3,1
3823,1,4,3,3,3
13547,2,3,2,3,2
21359,1,2,3,1,4
35473,1,3,4,3,2
24006,1,3,3,3,3
2777,1,2,3,3,1
391,1,2,2,4,1
17480,1,2,3,3,4
21780,1,2,3,3,3
48671,2,2,4,4,2
5583,1,2,3,2,4
9197,1,4,4,1,1
2130,1,2,3,1,2
19648,1,2,3,1,1
19649,1,2,4,3,3
16735,1,2,3,1,2
34806,2,4,4,4,1
12304,1,2,2,3,1
53568,1,2,3,3,4
25418,1,2,4,1,4
15645,2,4,3,3,1
830,1,2,3,4,1
25419,1,2,3,3,2
32404,1,2,4,1,1
7564,1,2,2,1,2
2807,1,3,4,2,2
15646,1,2,2,3,3
31256,2,2,3,2,1
4424,1,2,4,3,3
21781,1,2,3,1,2
19148,1,2,4,1,3
32405,1,2,3,1,4
11390,1,2,3,1,3
19650,1,4,4,1,1
35474,2,3,3,3,1
21782,1,2,4,3,2
11958,1,2,4,1,4
2260,1,2,4,1,2
17481,1,2,4,3,1
14759,1,3,2,3,3
1286,1,2,4,1,3
54461,1,2,3,3,2
31863,2,2,4,1,4
37119,1,2,3,3,1
10556,1,2,3,3,4
13548,1,2,4,1,2
1045,1,2,3,1,3
5138,2,2,3,4,1
4271,1,2,2,3,1
25420,1,2,3,3,3
38625,1,2,2,2,1
9198,1,2,4,1,4
3626,1,2,3,3,2
36319,2,4,4,3,2
45620,2,2,3,1,3
9574,1,2,4,3,2
26185,2,2,3,1,1
48672,1,2,4,3,2
28624,2,2,2,1,1
3627,1,2,3,3,3
19149,1,2,3,2,3
52474,1,2,3,1,1
1993,1,2,3,1,1
4716,1,2,3,1,3
17482,1,3,4,3,2
50684,1,2,3,1,1
6729,1,2,4,1,3
16736,1,2,3,3,2
609,1,2,3,3,1
14760,2,2,2,3,2
2984,1,2,2,3,1
1424,0,2,4,1,2
16063,1,2,2,1,3
40096,1,2,3,1,4
19651,1,3,3,2,2
28625,1,2,4,1,2
6847,1,2,3,3,2
50045,2,2,3,2,1
43153,2,2,4,3,1
42439,1,2,3,2,2
14761,1,2,2,1,2
6160,1,2,3,1,1
831,1,4,4,3,4
11148,1,2,4,1,2
5139,1,2,3,3,1
46375,2,4,4,3,1
45621,1,4,4,1,1
4272,1,2,3,3,1
46376,1,4,3,3,1
35475,1,2,3,1,1
49373,1,4,3,3,2
43154,1,2,3,3,2
26736,1,2,2,1,1
19652,1,3,2,3,1
8261,1,3,3,1,4
40855,1,3,4,3,1
26186,1,2,2,2,1
33633,1,2,4,1,4
8549,1,3,3,4,1
4273,1,2,3,1,3
1994,1,2,4,1,3
10336,1,2,4,1,4
54855,1,2,3,4,1
53569,2,2,3,1,1
11391,1,4,4,1,2
33047,2,2,2,1,1
35476,1,2,4,3,2
37902,1,2,3,1,3
40856,1,3,4,3,3
51267,2,2,2,1,1
34807,1,4,3,1,3
28053,0,2,3,3,2
2735,1,2,4,1,1
36320,2,2,2,1,1
54856,0,2,3,2,1
30,1,2,2,3,2
43155,1,2,4,1,4
21783,1,2,2,3,1
20283,2,2,3,1,1
37903,1,2,2,1,1
50685,1,2,4,3,4
38626,2,3,3,2,3
21784,1,2,3,3,3
53570,1,2,4,3,2
9575,1,2,2,2,1
8777,2,2,2,3,2
4555,1,2,3,1,3
35477,2,2,2,3,4
1995,1,2,4,4,4
30683,1,2,3,2,2
54057,1,2,4,3,2
2131,1,2,3,3,4
34808,1,2,3,3,2
3388,1,2,3,1,2
8994,1,4,4,1,4
1155,1,2,4,1,1
35478,1,2,4,3,2
41686,1,2,4,2,1
286,1,2,3,1,2
26187,1,2,3,2,4
21360,1,4,3,3,3
36321,1,2,3,1,3
37904,1,2,4,1,2
3143,1,4,4,3,1
1425,1,2,2,3,2
14140,1,2,4,1,3
34809,1,2,4,1,1
40857,1,3,4,1,2
55387,1,2,2,3,1
37905,1,2,3,1,2
54058,1,2,4,3,1
36322,1,2,4,1,3
16064,2,2,3,1,3
28626,1,4,4,3,3
27169,1,2,4,1,2
21785,1,2,3,1,1
36323,1,2,3,3,3
5280,1,2,3,1,1
53014,1,3,3,3,2
8550,1,2,3,1,2
1426,1,2,3,2,3
3197,2,4,3,1,1
52475,2,2,4,3,1
14762,0,4,4,3,2
33048,2,2,4,1,4
43993,1,2,4,2,2
47140,1,3,3,1,1
22634,1,2,3,3,3
6043,1,2,2,1,3
45622,1,2,4,3,2
23824,1,2,3,1,2
2261,1,2,3,1,4
935,1,2,3,1,1
2808,1,2,3,3,2
13318,1,2,3,3,3
1996,1,4,4,1,1
16065,1,3,3,2,2
29677,1,4,3,1,1
32406,1,2,4,1,3
30215,1,2,4,3,4
9199,1,2,2,3,2
19150,1,2,3,1,2
31257,1,2,3,2,1
22635,1,2,2,3,1
832,1,4,3,3,1
48673,1,2,3,3,1
3261,1,2,2,3,1
14527,1,4,3,1,3
17483,1,2,3,4,2
50686,2,3,1,1,1
7565,1,2,4,1,2
2452,1,2,2,2,1
1738,1,2,3,1,4
47882,2,2,3,1,3
11149,1,2,3,2,1
4717,1,4,3,4,1
28054,1,4,3,3,4
2809,1,2,3,1,1
4856,2,2,2,4,1
51891,1,2,3,2,2
610,1,2,2,1,1
31,2,2,4,1,1
3532,1,2,4,1,2
6987,1,2,4,1,3
35479,1,2,3,2,2
1997,1,2,2,1,1
24007,1,2,3,3,2
35480,1,2,4,1,2
9857,1,2,3,1,1
2548,1,2,2,2,2
11630,1,4,2,1,4
54857,1,2,4,1,4
8262,2,2,3,3,2
710,1,2,3,1,2
11392,1,2,3,1,3
43994,1,2,2,2,1
25421,1,2,3,3,3
54059,1,2,3,3,4
50046,1,2,4,3,1
5862,1,2,3,2,3
2132,1,4,4,3,3
2810,1,2,2,3,2
47141,1,2,4,2,3
24008,1,4,4,3,2
36324,1,2,2,3,1
22636,1,2,4,3,2
53015,2,2,2,3,1
34166,1,2,3,2,2
21361,1,2,3,3,2
19653,1,2,3,1,1
25422,1,3,4,2,4
14763,1,2,3,1,1
6988,1,2,4,1,1
6618,2,2,2,2,1
53571,2,2,4,4,4
30684,1,2,4,1,1
1287,1,2,3,2,3
1998,1,2,3,1,3
43156,1,3,4,4,4
13767,1,3,4,1,2
611,1,2,4,1,3
33049,2,2,2,1,1
51892,1,2,4,1,1
43157,1,2,4,3,2
26188,1,2,3,1,1
40097,1,3,3,3,3
1739,1,2,4,2,1
6730,2,2,4,1,4
43158,1,3,3,3,4
936,1,4,4,3,2
13319,0,2,2,1,2
27361,1,3,3,3,1
33634,2,2,3,2,2
16737,1,4,4,3,4
2645,1,2,4,1,3
39304,1,4,4,3,2
5426,1,2,2,1,3
5863,1,2,3,1,1
20284,2,2,4,2,1
10108,1,2,3,2,2
22637,0,0,0,0,0
37120,1,2,2,3,1
19654,1,4,2,1,4
40858,1,2,2,1,1
3198,1,2,3,2,1
21362,1,2,4,3,4
40859,1,3,3,3,4
11150,1,2,4,3,1
35481,1,2,2,1,1
21786,1,2,4,1,4
25423,0,2,3,3,1
9576,1,2,4,3,2
43159,2,2,3,3,1
27170,1,2,4,1,3
4556,2,2,1,3,1
39305,2,2,3,1,1
4425,1,2,2,3,1
44867,2,2,4,1,4
14141,1,2,4,1,3
3231,1,4,4,1,1
2133,1,2,2,1,3
20923,1,2,2,3,1
28627,2,4,2,1,4
10713,1,2,4,1,3
49374,1,2,3,3,1
14764,1,2,4,1,4
12675,0,2,2,4,1
31864,1,2,2,3,4
34810,1,2,4,3,1
24878,1,2,3,3,2
47883,1,2,2,1,1
47884,1,4,2,1,2
11631,1,2,3,2,1
21787,1,2,3,1,3
21788,1,2,4,1,4
13019,1,4,3,3,2
49375,1,4,4,3,3
1740,2,2,4,1,1
54462,2,4,4,3,2
50687,1,4,3,3,1
50047,1,2,3,1,4
23825,1,2,2,1,3
5864,1,3,4,3,2
26737,1,2,3,2,4
47885,1,2,2,1,3
10934,1,2,3,2,2
55388,1,4,3,1,2
12305,1,2,4,3,2
43160,1,2,3,3,1
49376,1,2,3,2,1
47142,1,2,4,1,2
4274,1,3,2,2,1
14765,1,2,3,3,1
54060,1,4,4,3,3
42440,1,2,4,2,3
3987,1,2,2,3,1
7162,1,2,4,3,1
44868,2,4,3,3,2
47886,2,2,3,3,1
3824,1,2,3,3,1
19151,1,2,4,3,2
27362,1,2,3,2,3
31258,2,4,2,1,4
50048,1,2,4,1,4
41687,1,3,3,3,2
21363,1,2,3,1,1
43995,1,4,3,3,2
25424,1,2,3,3,3
11959,1,2,4,3,4
7808,1,2,3,1,3
31865,1,4,4,3,2
1288,1,2,3,3,1
37906,1,2,2,1,3
43161,2,2,4,3,1
2811,1,2,4,2,3
11151,1,2,3,2,4
1583,0,2,3,1,1
10557,1,2,4,3,1
21364,2,4,4,3,2
26189,2,4,4,3,4
38627,1,2,4,1,4
13020,1,2,3,3,2
128,1,2,4,3,1
2418,1,2,3,1,3
38628,2,4,4,3,1
10935,1,2,2,2,1
29678,1,2,2,2,2
21365,2,2,3,3,1
10936,1,2,4,3,4
2646,1,2,4,1,3
2985,1,2,3,1,4
505,1,3,4,1,1
34167,1,2,4,1,1
34811,1,2,4,2,4
10937,1,4,4,3,2
34168,2,2,4,2,1
7566,1,2,4,1,1
8025,1,2,2,1,3
1046,1,2,2,3,1
49377,2,2,2,1,3
12676,1,2,3,1,2
2384,1,4,3,3,2
36325,1,2,4,3,4
44869,1,3,4,3,2
53016,1,2,4,1,4
19152,1,2,3,1,1
15647,2,2,4,2,1
9858,1,2,4,1,3
53572,1,2,4,1,3
32407,1,3,3,2,2
35482,1,2,3,3,3
35483,2,2,4,4,2
41688,1,2,4,1,4
25425,1,2,3,1,1
53017,1,2,4,2,2
11632,1,2,4,3,3
43162,1,2,2,3,1
24009,1,2,3,1,2
53018,1,2,3,1,3
11633,1,4,4,1,2
2134,1,2,4,3,1
21789,1,3,3,3,2
1584,1,2,4,1,1
35484,1,4,4,3,2
22638,1,4,3,3,1
20285,1,2,3,1,1
12677,1,2,2,3,1
21790,1,4,4,3,3
50688,1,2,3,1,2
1878,1,2,4,1,2
16066,1,4,4,1,4
6044,1,2,4,3,1
29188,2,2,4,3,2
26190,1,2,4,1,2
55389,1,2,2,2,1
13768,2,2,3,2,1
53573,1,2,4,3,3
48674,2,2,3,1,1
49378,2,2,2,1,1
46377,1,2,4,3,2
30216,1,2,4,1,4
51268,1,2,4,3,3
32408,1,2,4,3,2
4718,1,2,4,3,1
43163,1,2,4,1,2
3628,1,3,3,1,3
37121,1,2,2,3,4
44870,1,2,3,1,1
12306,1,2,2,3,4
52476,2,2,4,1,4
29189,1,2,4,1,1
50049,1,2,2,3,1
20286,0,2,3,1,2
2419,1,2,4,3,1
49379,2,4,2,1,1
17484,1,2,4,1,4
32,1,2,3,3,2
13549,2,3,3,2,1
50689,1,2,2,1,1
10109,1,3,2,1,4
4557,1,2,2,1,4
45623,1,4,2,2,3
40098,1,2,3,2,1
28055,1,2,4,1,3
22639,1,1,3,1,1
17485,1,2,3,3,1
37122,0,2,4,1,2
31866,1,2,4,3,4
43996,1,3,3,3,2
7809,1,2,2,3,1
34169,1,2,3,2,1
41689,1,2,2,1,4
5584,1,2,2,3,1
48675,1,2,4,1,1
35485,1,2,3,1,4
37123,0,3,4,4,1
10938,1,2,2,1,1
30685,1,2,3,1,3
31259,1,2,3,3,3
26191,0,2,4,1,2
3086,1,2,4,1,3
17486,1,4,3,2,2
13021,1,2,4,1,3
129,1,2,4,1,3
54858,1,2,4,1,3
51269,1,3,4,4,4
55390,1,2,3,3,4
25426,1,2,3,1,1
10337,1,2,4,3,3
16067,1,2,3,3,1
47887,1,2,4,1,1
50050,1,4,3,2,4
36326,1,2,3,1,1
9577,1,3,4,3,1
50051,1,3,4,3,1
10110,1,2,4,1,3
47143,2,2,4,3,1
31260,1,2,4,1,4
50052,1,2,3,3,4
51893,1,3,4,3,2
52477,1,2,4,1,2
25427,2,2,3,1,4
17487,1,2,3,3,3
506,1,4,3,1,4
1427,1,2,4,1,3
27363,1,2,3,3,2
17488,1,2,2,1,2
22640,0,3,4,3,4
54061,1,2,3,3,1
52478,2,2,4,3,4
21791,1,2,4,3,4
53574,1,2,2,3,4
25428,1,2,2,1,3
36327,1,4,4,3,1
40099,1,2,2,3,1
54859,1,2,2,1,4
19655,1,2,3,3,3
12307,1,2,3,1,4
2490,1,2,3,1,1
5585,1,2,4,3,1
1047,2,4,4,1,4
49380,2,2,3,1,2
16738,1,2,4,1,2
1585,1,2,2,1,3
1048,1,4,4,1,2
6848,1,3,4,1,4
38629,1,2,3,1,3
42441,2,2,3,3,1
17489,1,2,3,3,2
54860,1,2,2,1,3
35486,2,2,3,3,3
40100,1,2,2,3,1
17490,1,2,3,2,4
23947,1,3,4,3,3
20287,2,2,4,3,2
47888,1,2,4,1,2
50690,1,3,3,4,1
45624,2,2,4,3,2
40860,0,2,3,3,4
8026,1,2,3,3,2
54463,1,2,4,3,2
507,1,2,4,1,4
33050,1,2,2,3,3
3988,2,2,3,3,1
33051,2,2,4,1,2
2934,1,4,3,1,1
55391,1,2,3,3,1
2935,1,2,2,1,4
28056,2,2,3,1,4
2647,1,2,4,3,2
1999,1,2,3,1,4
21792,1,2,2,3,3
36328,2,4,2,3,1
32409,1,2,3,1,3
23948,1,2,4,1,2
287,1,2,4,3,3
35487,1,2,2,1,3
5281,1,2,4,3,2
35488,1,4,4,3,2
